Sample Rate,512.242 hertz
137.301
139.671
141.696
143.368
144.66
145.532
145.945
145.844
145.22
144.117
142.566
140.597
138.232
135.472
132.333
128.846
125.036
120.925
116.53
111.86
106.942
101.825
96.557
91.197
85.77
80.263
74.678
69.019
63.297
57.536
51.747
45.933
40.108
34.296
28.524
22.821
17.203
11.671
6.229
0.878
-4.369
-9.485
-14.449
-19.246
-23.861
-28.284
-32.504
-36.502
-40.274
-43.822
-47.151
-50.266
-53.168
-55.855
-58.327
-60.587
-62.64
-64.492
-66.15
-67.621
-68.912
-70.032
-70.992
-71.802
-72.473
-73.01
-73.422
-73.717
-73.903
-73.99
-73.986
-73.898
-73.736
-73.508
-73.223
-72.889
-72.512
-72.1
-71.657
-71.189
-70.701
-70.197
-69.68
-69.153
-68.62
-68.082
-67.543
-67.005
-66.47
-65.939
-65.414
-64.898
-64.389
-63.891
-63.402
-62.923
-62.455
-61.998
-61.551
-61.114
-60.687
-60.268
-59.858
-59.456
-59.06
-58.669
-58.281
-57.897
-57.514
-57.132
-56.751
-56.371
-55.991
-55.612
-55.235
-54.86
-54.487
-54.118
-53.753
-53.392
-53.035
-52.684
-52.337
-51.996
-51.661
-51.332
-51.009
-50.693
-50.384
-50.082
-49.788
-49.502
-49.226
-48.959
-48.704
-48.461
-48.232
-48.018
-47.821
-47.643
-47.484
-47.348
-47.233
-47.143
-47.077
-47.035
-47.019
-47.028
-47.062
-47.123
-47.209
-47.322
-47.462
-47.628
-47.821
-48.041
-48.289
-48.564
-48.867
-49.198
-49.557
-49.944
-50.358
-50.8
-51.268
-51.761
-52.279
-52.818
-53.378
-53.956
-54.548
-55.152
-55.765
-56.384
-57.005
-57.625
-58.24
-58.848
-59.445
-60.027
-60.591
-61.133
-61.649
-62.135
-62.588
-63.002
-63.373
-63.697
-63.969
-64.185
-64.34
-64.431
-64.451
-64.398
-64.267
-64.055
-63.757
-63.371
-62.893
-62.322
-61.656
-60.894
-60.036
-59.081
-58.031
-56.886
-55.648
-54.319
-52.902
-51.399
-49.815
-48.154
-46.42
-44.619
-42.759
-40.846
-38.889
-36.899
-34.883
-32.855
-30.823
-28.801
-26.799
-24.829
-22.901
-21.027
-19.218
-17.483
-15.835
-14.285
-12.843
-11.522
-10.331
-9.28
-8.379
-7.635
-7.052
-6.632
-6.378
-6.294
-6.389
-6.668
-7.134
-7.787
-8.626
-9.645
-10.836
-12.181
-13.648
-15.207
-16.827
-18.482
-20.154
-21.822
-23.464
-25.051
-26.546
-27.922
-29.161
-30.246
-31.16
-31.893
-32.449
-32.869
-33.225
-33.588
-34.017
-34.546
-35.2
-36.035
-37.111
-38.49
-40.243
-42.397
-44.989
-48.11
-51.765
-55.872
-60.25
-64.5
-68.206
-71.084
-72.75
-72.798
-71.142
-67.837
-63.262
-58.326
-53.728
-49.926
-47.598
-47.265
-48.807
-51.729
-54.745
-55.629
-52.658
-44.321
-28.512
-3.549
31.337
76.388
129.419
186.863
246.926
306.546
363.576
416.244
457.73
482.985
487.493
466.857
425.523
368.776
300.745
228.409
152.384
73.062
-2.539
-69.664
-121.281
-151.473
-164.788
-165.381
-156.624
-141.191
-115.016
-77.13
-33.113
7.69
33.397
37.18
22.03
-1.645
-22.923
-34.965
-37.337
-35.294
-32.882
-31.07
-29.365
-25.92
-20.382
-14.261
-8.704
-4.33
-1.379
0.277
0.743
0.018
-1.622
-3.612
-5.571
-7.315
-8.736
-9.851
-10.645
-11.027
-10.99
-10.592
-9.866
-8.845
-7.554
-5.975
-4.121
-2.027
0.278
2.743
5.32
7.967
10.637
13.299
15.935
18.528
21.069
23.552
25.976
28.348
30.682
32.983
35.256
37.505
39.735
41.958
44.188
46.436
48.713
51.028
53.39
55.809
58.296
60.857
63.501
66.229
69.043
71.949
74.952
78.065
81.291
84.631
88.079
91.633
95.281
99.016
102.819
106.663
110.524
114.377
118.2
121.986
125.726
129.406
133.014
136.532
139.954
143.292
146.562
149.773
152.943
156.087
159.229
162.419
165.69
169.059
172.536
176.104
179.742
183.433
187.159
190.893
194.592
198.191
201.601
204.753
207.567
209.953
211.818
213.03
213.486
213.122
211.889
209.767
206.748
202.821
197.98
192.242
185.634
178.207
170.045
161.226
151.848
142.022
131.876
121.579
111.271
101.065
91.062
81.318
71.879
62.839
54.285
46.276
38.883
32.124
25.962
20.433
15.566
11.2
7.133
3.348
-0.248
-3.73
-6.843
-10.393
-15.159
-20.08
-24.852
-27.494
-25.645
-21.983
-18.291
-17.212
-22.35
-30.499
-38.921
-45.712
-47.77
-47.252
-46.358
-45.573
-46.245
-47.594
-48.613
-49.508
-50.151
-50.602
-51.061
-51.388
-51.481
-51.393
-51.157
-50.79
-50.325
-49.796
-49.227
-48.652
-48.105
-47.584
-47.083
-46.604
-46.148
-45.721
-45.331
-44.984
-44.68
-44.421
-44.208
-44.037
-43.906
-43.809
-43.741
-43.698
-43.677
-43.677
-43.697
-43.737
-43.796
-43.873
-43.966
-44.072
-44.188
-44.309
-44.432
-44.553
-44.669
-44.777
-44.873
-44.956
-45.024
-45.075
-45.107
-45.119
-45.109
-45.078
-45.024
-44.948
-44.848
-44.726
-44.583
-44.418
-44.233
-44.029
-43.807
-43.568
-43.314
-43.045
-42.763
-42.468
-42.163
-41.847
-41.522
-41.189
-40.85
-40.506
-40.157
-39.807
-39.456
-39.105
-38.756
-38.41
-38.068
-37.731
-37.4
-37.076
-36.76
-36.451
-36.151
-35.86
-35.578
-35.305
-35.041
-34.786
-34.541
-34.305
-34.079
-33.864
-33.659
-33.465
-33.284
-33.115
-32.961
-32.822
-32.7
-32.595
-32.51
-32.445
-32.401
-32.381
-32.384
-32.412
-32.466
-32.545
-32.65
-32.781
-32.937
-33.118
-33.323
-33.549
-33.797
-34.064
-34.349
-34.648
-34.96
-35.282
-35.61
-35.941
-36.271
-36.597
-36.914
-37.217
-37.502
-37.762
-37.992
-38.186
-38.337
-38.44
-38.488
-38.475
-38.394
-38.24
-38.006
-37.687
-37.28
-36.778
-36.179
-35.48
-34.677
-33.771
-32.76
-31.644
-30.425
-29.104
-27.685
-26.171
-24.568
-22.88
-21.115
-19.279
-17.381
-15.43
-13.435
-11.407
-9.357
-7.299
-5.246
-3.216
-1.223
0.717
2.587
4.369
6.048
7.607
9.035
10.319
11.447
12.405
13.18
13.761
14.139
14.306
14.253
13.975
13.468
12.732
11.771
10.589
9.191
7.575
5.735
3.669
1.382
-1.123
-3.834
-6.739
-9.82
-13.05
-16.392
-19.807
-23.26
-26.719
-30.162
-33.556
-36.863
-40.039
-43.037
-45.816
-48.34
-50.581
-52.526
-54.175
-55.543
-56.666
-57.585
-58.345
-59.009
-59.636
-60.284
-61.028
-61.919
-63.039
-64.525
-66.433
-68.737
-71.316
-73.877
-76.1
-77.753
-78.516
-77.988
-76.008
-72.66
-68.33
-63.906
-60.273
-58.046
-57.886
-60.387
-65.57
-72.824
-80.929
-87.816
-91.127
-88.696
-78.239
-57.425
-25.781
15.026
63.22
116.158
173.578
238.314
308.896
380.22
441.6
477.011
477.944
443.974
383.404
313.286
244.089
179.213
117.389
51.098
-19.151
-85.154
-138.972
-170.85
-179.353
-172.135
-155.659
-137.102
-120.146
-102.966
-85.455
-68.069
-51.755
-39.314
-32.3
-30.857
-34.556
-41.98
-51.512
-61.84
-71.701
-80.135
-86.418
-90.083
-91.059
-89.639
-86.439
-82.242
-77.889
-73.978
-70.892
-68.859
-67.905
-67.949
-68.813
-70.18
-71.652
-72.949
-73.922
-74.506
-74.726
-74.605
-74.139
-73.362
-72.341
-71.123
-69.739
-68.2
-66.494
-64.624
-62.621
-60.522
-58.375
-56.225
-54.094
-51.999
-49.953
-47.961
-46.031
-44.166
-42.355
-40.587
-38.853
-37.146
-35.462
-33.792
-32.124
-30.439
-28.72
-26.948
-25.11
-23.195
-21.191
-19.085
-16.869
-14.535
-12.076
-9.489
-6.767
-3.905
-0.898
2.258
5.566
9.025
12.636
16.396
20.303
24.35
28.532
32.839
37.261
41.788
46.404
51.097
55.85
60.645
65.465
70.289
75.098
79.868
84.578
89.206
93.728
98.121
102.362
106.428
110.297
113.945
117.353
120.5
123.368
125.937
128.191
130.117
131.699
132.926
133.788
134.277
134.387
134.113
133.454
132.41
130.984
129.179
127.003
124.465
121.573
118.342
114.786
110.92
106.763
102.333
97.651
92.74
87.621
82.32
76.86
71.266
65.565
59.782
53.944
48.075
42.201
36.348
30.539
24.798
19.147
13.608
8.201
2.946
-2.14
-7.041
-11.742
-16.23
-20.494
-24.523
-28.309
-31.847
-35.131
-38.158
-40.928
-43.439
-45.695
-47.698
-49.453
-50.965
-52.243
-53.294
-54.128
-54.756
-55.189
-55.439
-55.519
-55.443
-55.223
-54.873
-54.408
-53.84
-53.184
-52.453
-51.66
-50.817
-49.937
-49.031
-48.11
-47.186
-46.267
-45.361
-44.478
-43.624
-42.805
-42.027
-41.294
-40.61
-39.977
-39.398
-38.873
-38.404
-37.99
-37.629
-37.321
-37.062
-36.849
-36.68
-36.549
-36.453
-36.387
-36.346
-36.326
-36.321
-36.326
-36.336
-36.347
-36.352
-36.348
-36.329
-36.292
-36.231
-36.144
-36.027
-35.877
-35.691
-35.468
-35.205
-34.901
-34.555
-34.166
-33.736
-33.264
-32.75
-32.197
-31.607
-30.98
-30.321
-29.631
-28.915
-28.176
-27.417
-26.643
-25.858
-25.066
-24.271
-23.479
-22.692
-21.917
-21.158
-20.418
-19.704
-19.018
-18.366
-17.752
-17.18
-16.653
-16.175
-15.749
-15.378
-15.065
-14.812
-14.622
-14.494
-14.432
-14.435
-14.504
-14.639
-14.84
-15.104
-15.433
-15.822
-16.271
-16.776
-17.336
-17.946
-18.603
-19.304
-20.044
-20.819
-21.623
-22.453
-23.302
-24.165
-25.037
-25.91
-26.78
-27.639
-28.482
-29.303
-30.094
-30.849
-31.562
-32.227
-32.837
-33.386
-33.868
-34.277
-34.608
-34.855
-35.015
-35.082
-35.052
-34.923
-34.691
-34.353
-33.908
-33.353
-32.688
-31.912
-31.025
-30.028
-28.923
-27.711
-26.395
-24.978
-23.466
-21.862
-20.171
-18.401
-16.556
-14.646
-12.677
-10.658
-8.599
-6.509
-4.401
-2.286
-0.178
1.911
3.968
5.98
7.934
9.818
11.621
13.333
14.944
16.443
17.82
19.063
20.162
21.107
21.89
22.502
22.936
23.186
23.253
23.137
22.837
22.351
21.67
20.787
19.704
18.42
16.941
15.277
13.443
11.465
9.378
7.221
5.028
2.828
0.641
-1.512
-3.603
-5.596
-7.452
-9.138
-10.638
-11.933
-13.004
-13.852
-14.504
-15.012
-15.462
-15.932
-16.469
-17.122
-17.946
-18.999
-20.352
-22.08
-24.217
-26.811
-29.942
-33.604
-37.736
-42.174
-46.564
-50.545
-53.852
-56.145
-57.068
-56.534
-54.57
-51.474
-48.026
-44.801
-42.084
-40.311
-39.816
-40.42
-41.723
-42.72
-41.49
-36.554
-26.889
-11.088
12.137
43.487
83.337
130.108
179.937
229.828
277.848
324.03
369.748
413.09
448.065
465.554
457.634
422.092
363.012
288.309
204.993
118.844
35.52
-37.563
-91.511
-121.373
-128.795
-121.757
-110.06
-100.034
-92.96
-86.423
-78.836
-70.596
-63.281
-59.165
-58.744
-60.963
-64.683
-68.392
-70.834
-71.601
-70.53
-67.729
-63.73
-59.037
-54.066
-49.318
-45.233
-42.026
-39.794
-38.492
-37.944
-38
-38.535
-39.412
-40.508
-41.714
-42.929
-44.051
-44.995
-45.696
-46.104
-46.19
-45.942
-45.358
-44.446
-43.239
-41.779
-40.108
-38.263
-36.274
-34.168
-31.982
-29.76
-27.546
-25.388
-23.318
-21.354
-19.51
-17.794
-16.205
-14.737
-13.374
-12.09
-10.87
-9.695
-8.553
-7.43
-6.31
-5.172
-4
-2.774
-1.479
-0.098
1.384
2.98
4.702
6.561
8.564
10.717
13.026
15.498
18.139
20.952
23.941
27.107
30.45
33.968
37.657
41.51
45.521
49.677
53.967
58.379
62.896
67.502
72.179
76.907
81.665
86.432
91.184
95.897
100.547
105.108
109.554
113.861
118.002
121.952
125.687
129.182
132.415
135.363
138.005
140.323
142.297
143.913
145.154
146.011
146.471
146.527
146.174
145.407
144.226
142.633
140.631
138.226
135.426
132.241
128.683
124.769
120.512
115.933
111.051
105.887
100.466
94.811
88.948
82.904
76.705
70.38
63.956
57.46
50.922
44.369
37.827
31.325
24.887
18.538
12.303
6.204
0.262
-5.503
-11.073
-16.432
-21.565
-26.46
-31.103
-35.487
-39.603
-43.446
-47.01
-50.294
-53.297
-56.021
-58.467
-60.64
-62.546
-64.194
-65.59
-66.746
-67.671
-68.379
-68.88
-69.19
-69.321
-69.288
-69.105
-68.786
-68.348
-67.803
-67.168
-66.455
-65.678
-64.85
-63.985
-63.093
-62.186
-61.274
-60.369
-59.478
-58.61
-57.773
-56.974
-56.218
-55.512
-54.858
-54.261
-53.723
-53.246
-52.831
-52.478
-52.185
-51.953
-51.779
-51.661
-51.596
-51.582
-51.614
-51.689
-51.802
-51.951
-52.129
-52.335
-52.562
-52.807
-53.066
-53.335
-53.611
-53.889
-54.168
-54.442
-54.71
-54.968
-55.213
-55.443
-55.655
-55.847
-56.017
-56.163
-56.284
-56.378
-56.444
-56.483
-56.493
-56.475
-56.429
-56.355
-56.255
-56.128
-55.977
-55.801
-55.603
-55.384
-55.145
-54.888
-54.614
-54.325
-54.022
-53.708
-53.383
-53.049
-52.707
-52.36
-52.009
-51.656
-51.303
-50.953
-50.607
-50.269
-49.941
-49.626
-49.326
-49.044
-48.782
-48.542
-48.327
-48.138
-47.977
-47.846
-47.747
-47.68
-47.647
-47.648
-47.684
-47.755
-47.861
-48.002
-48.177
-48.384
-48.624
-48.894
-49.194
-49.52
-49.871
-50.244
-50.635
-51.042
-51.459
-51.882
-52.305
-52.724
-53.131
-53.52
-53.885
-54.22
-54.516
-54.768
-54.967
-55.108
-55.184
-55.187
-55.11
-54.947
-54.691
-54.338
-53.881
-53.316
-52.639
-51.845
-50.933
-49.9
-48.743
