year,month,dow,sex,count
2004,Jun,Sat,M,17449
2004,Jul,Sun,F,14772
2004,Jul,Sun,M,15914
2004,Jul,Mon,F,22240
2004,Jul,Mon,M,23262
2004,Jul,Tue,F,25806
2004,Jul,Tue,M,27066
2004,Jul,Wed,F,26300
2004,Jul,Wed,M,27513
2004,Jul,Thu,F,32717
2004,Jul,Thu,M,34666
2004,Jul,Fri,F,32010
2004,Jul,Fri,M,33458
2004,Jul,Sat,F,21612
2004,Jul,Sat,M,22714
2004,Aug,Sun,F,18749
2004,Aug,Sun,M,20009
2004,Aug,Mon,F,29753
2004,Aug,Mon,M,30973
2004,Aug,Tue,F,32331
2004,Aug,Tue,M,33888
2004,Aug,Wed,F,25583
2004,Aug,Wed,M,26764
2004,Aug,Thu,F,25532
2004,Aug,Thu,M,26578
2004,Aug,Fri,F,24891
2004,Aug,Fri,M,25725
2004,Aug,Sat,F,17141
2004,Aug,Sat,M,18158
2004,Sep,Sun,F,15610
2004,Sep,Sun,M,16551
2004,Sep,Mon,F,22241
2004,Sep,Mon,M,23525
2004,Sep,Tue,F,26531
2004,Sep,Tue,M,27223
2004,Sep,Wed,F,32873
2004,Sep,Wed,M,34625
2004,Sep,Thu,F,32972
2004,Sep,Thu,M,34730
2004,Sep,Fri,F,26219
2004,Sep,Fri,M,27505
2004,Sep,Sat,F,17550
2004,Sep,Sat,M,18548
2004,Oct,Sun,F,18526
2004,Oct,Sun,M,19304
2004,Oct,Mon,F,23568
2004,Oct,Mon,M,24563
2004,Oct,Tue,F,26004
2004,Oct,Tue,M,26863
2004,Oct,Wed,F,25129
2004,Oct,Wed,M,26373
2004,Oct,Thu,F,25406
2004,Oct,Thu,M,26474
2004,Oct,Fri,F,31082
2004,Oct,Fri,M,32681
2004,Oct,Sat,F,21101
2004,Oct,Sat,M,22036
2004,Nov,Sun,F,14723
2004,Nov,Sun,M,15375
2004,Nov,Mon,F,30107
2004,Nov,Mon,M,31489
2004,Nov,Tue,F,32841
2004,Nov,Tue,M,34173
2004,Nov,Wed,F,24704
2004,Nov,Wed,M,25806
2004,Nov,Thu,F,22526
2004,Nov,Thu,M,23598
2004,Nov,Fri,F,23096
2004,Nov,Fri,M,24187
2004,Nov,Sat,F,16367
2004,Nov,Sat,M,17317
2004,Dec,Sun,F,14366
2004,Dec,Sun,M,15060
2004,Dec,Mon,F,23670
2004,Dec,Mon,M,25097
2004,Dec,Tue,F,26466
2004,Dec,Tue,M,27423
2004,Dec,Wed,F,32031
2004,Dec,Wed,M,33244
2004,Dec,Thu,F,30625
2004,Dec,Thu,M,31764
2004,Dec,Fri,F,27055
2004,Dec,Fri,M,28343
2004,Dec,Sat,F,15394
2004,Dec,Sat,M,16126
2005,Jan,Sun,F,17179
2005,Jan,Sun,M,18297
2005,Jan,Mon,F,27631
2005,Jan,Mon,M,28762
2005,Jan,Tue,F,24899
2005,Jan,Tue,M,25629
2005,Jan,Wed,F,24440
2005,Jan,Wed,M,25626
2005,Jan,Thu,F,24336
2005,Jan,Thu,M,25499
2005,Jan,Fri,F,24200
2005,Jan,Fri,M,25300
2005,Jan,Sat,F,19675
2005,Jan,Sat,M,20557
2005,Feb,Sun,F,14299
2005,Feb,Sun,M,15038
2005,Feb,Mon,F,22876
2005,Feb,Mon,M,23453
2005,Feb,Tue,F,24877
2005,Feb,Tue,M,26421
2005,Feb,Wed,F,24558
2005,Feb,Wed,M,25669
2005,Feb,Thu,F,24461
2005,Feb,Thu,M,25612
2005,Feb,Fri,F,24206
2005,Feb,Fri,M,25384
2005,Feb,Sat,F,16065
2005,Feb,Sat,M,17177
2005,Mar,Sun,F,13807
2005,Mar,Sun,M,14870
2005,Mar,Mon,F,22850
2005,Mar,Mon,M,24206
2005,Mar,Tue,F,31275
2005,Mar,Tue,M,33143
2005,Mar,Wed,F,30712
2005,Mar,Wed,M,32327
2005,Mar,Thu,F,31167
2005,Mar,Thu,M,32658
2005,Mar,Fri,F,24057
2005,Mar,Fri,M,25634
2005,Mar,Sat,F,16132
2005,Mar,Sat,M,17043
2005,Apr,Sun,F,13881
2005,Apr,Sun,M,14784
2005,Apr,Mon,F,23242
2005,Apr,Mon,M,24661
2005,Apr,Tue,F,25399
2005,Apr,Tue,M,26532
2005,Apr,Wed,F,24764
2005,Apr,Wed,M,26012
2005,Apr,Thu,F,24901
2005,Apr,Thu,M,26044
2005,Apr,Fri,F,29715
2005,Apr,Fri,M,31820
2005,Apr,Sat,F,20080
2005,Apr,Sat,M,21192
2005,May,Sun,F,17648
2005,May,Sun,M,18725
2005,May,Mon,F,27192
2005,May,Mon,M,28771
2005,May,Tue,F,31729
2005,May,Tue,M,33616
2005,May,Wed,F,25179
2005,May,Wed,M,26747
2005,May,Thu,F,26243
2005,May,Thu,M,27312
2005,May,Fri,F,24494
2005,May,Fri,M,25538
2005,May,Sat,F,16464
2005,May,Sat,M,17172
2005,Jun,Sun,F,14653
2005,Jun,Sun,M,15410
2005,Jun,Mon,F,23705
2005,Jun,Mon,M,24579
2005,Jun,Tue,F,26094
2005,Jun,Tue,M,27609
2005,Jun,Wed,F,32645
2005,Jun,Wed,M,34145
2005,Jun,Thu,F,32498
2005,Jun,Thu,M,34050
2005,Jun,Fri,F,25229
2005,Jun,Fri,M,26616
2005,Jun,Sat,F,16643
2005,Jun,Sat,M,17570
2005,Jul,Sun,F,18656
2005,Jul,Sun,M,19691
2005,Jul,Mon,F,21989
2005,Jul,Mon,M,23093
2005,Jul,Tue,F,26062
2005,Jul,Tue,M,27156
2005,Jul,Wed,F,26324
2005,Jul,Wed,M,27856
2005,Jul,Thu,F,27149
2005,Jul,Thu,M,28107
2005,Jul,Fri,F,32827
2005,Jul,Fri,M,34340
2005,Jul,Sat,F,21632
2005,Jul,Sat,M,22818
2005,Aug,Sun,F,15052
2005,Aug,Sun,M,15586
2005,Aug,Mon,F,30255
2005,Aug,Mon,M,31601
2005,Aug,Tue,F,33179
2005,Aug,Tue,M,34743
2005,Aug,Wed,F,32570
2005,Aug,Wed,M,34383
2005,Aug,Thu,F,26494
2005,Aug,Thu,M,27891
2005,Aug,Fri,F,25684
2005,Aug,Fri,M,27091
2005,Aug,Sat,F,17212
2005,Aug,Sat,M,18304
2005,Sep,Sun,F,15536
2005,Sep,Sun,M,16310
2005,Sep,Mon,F,22879
2005,Sep,Mon,M,24006
2005,Sep,Tue,F,26501
2005,Sep,Tue,M,28084
2005,Sep,Wed,F,27380
2005,Sep,Wed,M,28402
2005,Sep,Thu,F,34036
2005,Sep,Thu,M,35457
2005,Sep,Fri,F,33624
2005,Sep,Fri,M,35016
2005,Sep,Sat,F,18017
2005,Sep,Sat,M,18866
2005,Oct,Sun,F,18083
2005,Oct,Sun,M,19050
2005,Oct,Mon,F,28792
2005,Oct,Mon,M,29822
2005,Oct,Tue,F,25556
2005,Oct,Tue,M,26835
2005,Oct,Wed,F,25318
2005,Oct,Wed,M,26082
2005,Oct,Thu,F,25571
2005,Oct,Thu,M,26503
2005,Oct,Fri,F,24775
2005,Oct,Fri,M,25952
2005,Oct,Sat,F,20700
2005,Oct,Sat,M,22254
2005,Nov,Sun,F,14485
2005,Nov,Sun,M,14948
2005,Nov,Mon,F,24348
2005,Nov,Mon,M,25225
2005,Nov,Tue,F,33087
2005,Nov,Tue,M,34355
2005,Nov,Wed,F,31003
2005,Nov,Wed,M,32684
2005,Nov,Thu,F,22670
2005,Nov,Thu,M,23588
2005,Nov,Fri,F,22930
2005,Nov,Fri,M,24066
2005,Nov,Sat,F,16083
2005,Nov,Sat,M,16837
2005,Dec,Sun,F,13830
2005,Dec,Sun,M,14358
2005,Dec,Mon,F,22431
2005,Dec,Mon,M,23278
2005,Dec,Tue,F,25993
2005,Dec,Tue,M,27180
2005,Dec,Wed,F,26383
2005,Dec,Wed,M,27929
2005,Dec,Thu,F,32006
2005,Dec,Thu,M,33593
2005,Dec,Fri,F,29935
2005,Dec,Fri,M,31211
2005,Dec,Sat,F,19755
2005,Dec,Sat,M,20966
2006,Jan,Sun,F,17926
2006,Jan,Sun,M,18529
2006,Jan,Mon,F,26843
2006,Jan,Mon,M,28127
2006,Jan,Tue,F,30644
2006,Jan,Tue,M,32161
2006,Jan,Wed,F,24818
2006,Jan,Wed,M,26065
2006,Jan,Thu,F,25303
2006,Jan,Thu,M,26410
2006,Jan,Fri,F,24830
2006,Jan,Fri,M,25561
2006,Jan,Sat,F,16342
2006,Jan,Sat,M,17340
2006,Feb,Sun,F,14329
2006,Feb,Sun,M,15279
2006,Feb,Mon,F,23157
2006,Feb,Mon,M,23981
2006,Feb,Tue,F,25975
2006,Feb,Tue,M,26895
2006,Feb,Wed,F,25297
2006,Feb,Wed,M,26615
2006,Feb,Thu,F,25573
2006,Feb,Thu,M,26624
2006,Feb,Fri,F,25299
2006,Feb,Fri,M,26500
2006,Feb,Sat,F,16651
2006,Feb,Sat,M,17670
2006,Mar,Sun,F,14346
2006,Mar,Sun,M,15137
2006,Mar,Mon,F,23244
2006,Mar,Mon,M,24561
2006,Mar,Tue,F,25607
2006,Mar,Tue,M,26778
2006,Mar,Wed,F,31579
2006,Mar,Wed,M,33512
2006,Mar,Thu,F,31636
2006,Mar,Thu,M,33119
2006,Mar,Fri,F,30868
2006,Mar,Fri,M,32912
2006,Mar,Sat,F,16644
2006,Mar,Sat,M,17417
2006,Apr,Sun,F,17150
2006,Apr,Sun,M,18405
2006,Apr,Mon,F,23549
2006,Apr,Mon,M,24518
2006,Apr,Tue,F,25691
2006,Apr,Tue,M,26902
2006,Apr,Wed,F,25220
2006,Apr,Wed,M,26473
2006,Apr,Thu,F,25216
2006,Apr,Thu,M,26299
2006,Apr,Fri,F,24291
2006,Apr,Fri,M,25502
2006,Apr,Sat,F,19937
2006,Apr,Sat,M,21242
2006,May,Sun,F,14284
2006,May,Sun,M,15252
2006,May,Mon,F,27741
2006,May,Mon,M,29381
2006,May,Tue,F,32428
2006,May,Tue,M,33404
2006,May,Wed,F,32401
2006,May,Wed,M,33965
2006,May,Thu,F,25487
2006,May,Thu,M,26910
2006,May,Fri,F,24929
2006,May,Fri,M,26146
2006,May,Sat,F,16104
2006,May,Sat,M,17631
2006,Jun,Sun,F,14903
2006,Jun,Sun,M,15912
2006,Jun,Mon,F,24635
2006,Jun,Mon,M,25883
2006,Jun,Tue,F,25436
2006,Jun,Tue,M,26923
2006,Jun,Wed,F,26600
2006,Jun,Wed,M,27917
2006,Jun,Thu,F,33873
2006,Jun,Thu,M,35238
2006,Jun,Fri,F,32656
2006,Jun,Fri,M,34117
2006,Jun,Sat,F,16934
2006,Jun,Sat,M,17870
2006,Jul,Sun,F,19368
2006,Jul,Sun,M,20562
2006,Jul,Mon,F,31067
2006,Jul,Mon,M,32608
2006,Jul,Tue,F,25310
2006,Jul,Tue,M,26467
2006,Jul,Wed,F,26351
2006,Jul,Wed,M,27955
2006,Jul,Thu,F,27527
2006,Jul,Thu,M,29039
2006,Jul,Fri,F,27469
2006,Jul,Fri,M,28569
2006,Jul,Sat,F,22415
2006,Jul,Sat,M,23926
2006,Aug,Sun,F,15555
2006,Aug,Sun,M,16297
2006,Aug,Mon,F,25289
2006,Aug,Mon,M,27066
2006,Aug,Tue,F,34938
2006,Aug,Tue,M,36530
2006,Aug,Wed,F,34452
2006,Aug,Wed,M,35916
2006,Aug,Thu,F,34572
2006,Aug,Thu,M,35712
2006,Aug,Fri,F,26715
2006,Aug,Fri,M,28185
2006,Aug,Sat,F,18018
2006,Aug,Sat,M,19236
2006,Sep,Sun,F,16270
2006,Sep,Sun,M,17028
2006,Sep,Mon,F,23367
2006,Sep,Mon,M,24748
2006,Sep,Tue,F,28273
2006,Sep,Tue,M,29560
2006,Sep,Wed,F,28360
2006,Sep,Wed,M,30034
2006,Sep,Thu,F,28883
2006,Sep,Thu,M,29949
2006,Sep,Fri,F,35334
2006,Sep,Fri,M,36353
2006,Sep,Sat,F,23036
2006,Sep,Sat,M,24194
2006,Oct,Sun,F,19175
2006,Oct,Sun,M,20118
2006,Oct,Mon,F,30974
2006,Oct,Mon,M,32109
2006,Oct,Tue,F,33201
2006,Oct,Tue,M,35096
2006,Oct,Wed,F,26898
2006,Oct,Wed,M,28081
2006,Oct,Thu,F,27091
2006,Oct,Thu,M,27895
2006,Oct,Fri,F,25598
2006,Oct,Fri,M,26797
2006,Oct,Sat,F,17001
2006,Oct,Sat,M,18026
2006,Nov,Sun,F,14849
2006,Nov,Sun,M,15562
2006,Nov,Mon,F,25217
2006,Nov,Mon,M,26620
2006,Nov,Tue,F,27559
2006,Nov,Tue,M,28941
2006,Nov,Wed,F,33039
2006,Nov,Wed,M,34512
2006,Nov,Thu,F,30052
2006,Nov,Thu,M,31685
2006,Nov,Fri,F,24436
2006,Nov,Fri,M,25793
2006,Nov,Sat,F,16667
2006,Nov,Sat,M,17557
2006,Dec,Sun,F,17907
2006,Dec,Sun,M,18782
2006,Dec,Mon,F,22012
2006,Dec,Mon,M,22549
2006,Dec,Tue,F,25842
2006,Dec,Tue,M,27306
2006,Dec,Wed,F,27218
2006,Dec,Wed,M,28972
2006,Dec,Thu,F,27436
2006,Dec,Thu,M,28700
2006,Dec,Fri,F,32517
2006,Dec,Fri,M,33680
2006,Dec,Sat,F,21323
2006,Dec,Sat,M,22470
2007,Jan,Sun,F,14544
2007,Jan,Sun,M,15597
2007,Jan,Mon,F,27212
2007,Jan,Mon,M,28414
2007,Jan,Tue,F,31342
2007,Jan,Tue,M,32390
2007,Jan,Wed,F,32252
2007,Jan,Wed,M,33441
2007,Jan,Thu,F,26006
2007,Jan,Thu,M,27281
2007,Jan,Fri,F,25696
2007,Jan,Fri,M,26963
2007,Jan,Sat,F,16719
2007,Jan,Sat,M,17703
2007,Feb,Sun,F,15026
2007,Feb,Sun,M,15689
2007,Feb,Mon,F,23870
2007,Feb,Mon,M,25007
2007,Feb,Tue,F,25937
2007,Feb,Tue,M,27249
2007,Feb,Wed,F,25920
2007,Feb,Wed,M,27195
2007,Feb,Thu,F,26198
2007,Feb,Thu,M,27466
2007,Feb,Fri,F,25942
2007,Feb,Fri,M,26986
2007,Feb,Sat,F,16994
2007,Feb,Sat,M,17915
2007,Mar,Sun,F,14664
2007,Mar,Sun,M,15504
2007,Mar,Mon,F,23878
2007,Mar,Mon,M,25322
2007,Mar,Tue,F,26013
2007,Mar,Tue,M,27461
2007,Mar,Wed,F,26106
2007,Mar,Wed,M,27024
2007,Mar,Thu,F,32474
2007,Mar,Thu,M,34036
2007,Mar,Fri,F,32452
2007,Mar,Fri,M,33415
2007,Mar,Sat,F,20839
2007,Mar,Sat,M,22222
2007,Apr,Sun,F,17491
2007,Apr,Sun,M,18684
2007,Apr,Mon,F,29740
2007,Apr,Mon,M,31200
2007,Apr,Tue,F,25967
2007,Apr,Tue,M,27474
2007,Apr,Wed,F,26007
2007,Apr,Wed,M,27023
2007,Apr,Thu,F,25680
2007,Apr,Thu,M,26975
2007,Apr,Fri,F,24305
2007,Apr,Fri,M,25404
2007,Apr,Sat,F,15931
2007,Apr,Sat,M,16914
2007,May,Sun,F,14493
2007,May,Sun,M,15189
2007,May,Mon,F,21794
2007,May,Mon,M,23137
2007,May,Tue,F,33086
2007,May,Tue,M,34538
2007,May,Wed,F,32856
2007,May,Wed,M,34756
2007,May,Thu,F,32779
2007,May,Thu,M,34669
2007,May,Fri,F,25266
2007,May,Fri,M,26432
2007,May,Sat,F,16628
2007,May,Sat,M,17295
2007,Jun,Sun,F,14859
2007,Jun,Sun,M,15857
2007,Jun,Mon,F,24939
2007,Jun,Mon,M,26109
2007,Jun,Tue,F,27192
2007,Jun,Tue,M,28296
2007,Jun,Wed,F,26525
2007,Jun,Wed,M,28117
2007,Jun,Thu,F,26799
2007,Jun,Thu,M,28389
2007,Jun,Fri,F,32971
2007,Jun,Fri,M,34630
2007,Jun,Sat,F,21472
2007,Jun,Sat,M,23070
2007,Jul,Sun,F,19561
2007,Jul,Sun,M,20439
2007,Jul,Mon,F,32582
2007,Jul,Mon,M,34102
2007,Jul,Tue,F,35409
2007,Jul,Tue,M,37294
2007,Jul,Wed,F,25552
2007,Jul,Wed,M,26929
2007,Jul,Thu,F,26911
2007,Jul,Thu,M,28277
2007,Jul,Fri,F,26838
2007,Jul,Fri,M,28331
2007,Jul,Sat,F,18368
2007,Jul,Sat,M,19763
2007,Aug,Sun,F,15407
2007,Aug,Sun,M,16576
2007,Aug,Mon,F,25963
2007,Aug,Mon,M,26508
2007,Aug,Tue,F,28234
2007,Aug,Tue,M,29692
2007,Aug,Wed,F,35049
2007,Aug,Wed,M,36458
2007,Aug,Thu,F,34997
2007,Aug,Thu,M,36379
2007,Aug,Fri,F,34191
2007,Aug,Fri,M,35176
2007,Aug,Sat,F,17654
2007,Aug,Sat,M,18833
2007,Sep,Sun,F,19999
2007,Sep,Sun,M,20716
2007,Sep,Mon,F,23995
2007,Sep,Mon,M,24940
2007,Sep,Tue,F,27798
2007,Sep,Tue,M,28890
2007,Sep,Wed,F,28844
2007,Sep,Wed,M,29770
2007,Sep,Thu,F,28508
2007,Sep,Thu,M,29838
2007,Sep,Fri,F,27852
2007,Sep,Fri,M,29157
2007,Sep,Sat,F,23102
2007,Sep,Sat,M,24215
2007,Oct,Sun,F,14846
2007,Oct,Sun,M,15575
2007,Oct,Mon,F,31021
2007,Oct,Mon,M,32299
2007,Oct,Tue,F,33385
2007,Oct,Tue,M,34860
2007,Oct,Wed,F,32372
2007,Oct,Wed,M,33925
2007,Oct,Thu,F,26425
2007,Oct,Thu,M,27602
2007,Oct,Fri,F,25993
2007,Oct,Fri,M,27049
2007,Oct,Sat,F,16870
2007,Oct,Sat,M,17847
2007,Nov,Sun,F,15191
2007,Nov,Sun,M,15922
2007,Nov,Mon,F,25748
2007,Nov,Mon,M,26486
2007,Nov,Tue,F,27589
2007,Nov,Tue,M,28844
2007,Nov,Wed,F,26463
2007,Nov,Wed,M,27640
2007,Nov,Thu,F,30638
2007,Nov,Thu,M,31874
2007,Nov,Fri,F,31011
2007,Nov,Fri,M,32181
2007,Nov,Sat,F,16873
2007,Nov,Sat,M,17867
2007,Dec,Sun,F,18423
2007,Dec,Sun,M,19728
2007,Dec,Mon,F,27996
2007,Dec,Mon,M,28848
2007,Dec,Tue,F,23936
2007,Dec,Tue,M,24757
2007,Dec,Wed,F,26356
2007,Dec,Wed,M,27556
2007,Dec,Thu,F,27778
2007,Dec,Thu,M,29060
2007,Dec,Fri,F,27406
2007,Dec,Fri,M,28556
2007,Dec,Sat,F,21892
2007,Dec,Sat,M,22921
2008,Jan,Sun,F,14572
2008,Jan,Sun,M,15289
2008,Jan,Mon,F,23886
2008,Jan,Mon,M,24951
2008,Jan,Tue,F,29656
2008,Jan,Tue,M,30802
2008,Jan,Wed,F,31017
2008,Jan,Wed,M,32591
2008,Jan,Thu,F,32333
2008,Jan,Thu,M,34018
2008,Jan,Fri,F,26081
2008,Jan,Fri,M,27199
2008,Jan,Sat,F,16710
2008,Jan,Sat,M,17939
2008,Feb,Sun,F,14636
2008,Feb,Sun,M,15559
2008,Feb,Mon,F,24095
2008,Feb,Mon,M,25141
2008,Feb,Tue,F,26086
2008,Feb,Tue,M,27509
2008,Feb,Wed,F,25466
2008,Feb,Wed,M,26931
2008,Feb,Thu,F,26730
2008,Feb,Thu,M,27612
2008,Feb,Fri,F,31423
2008,Feb,Fri,M,32953
2008,Feb,Sat,F,17233
2008,Feb,Sat,M,17729
2008,Mar,Sun,F,17922
2008,Mar,Sun,M,18680
2008,Mar,Mon,F,30453
2008,Mar,Mon,M,31636
2008,Mar,Tue,F,26476
2008,Mar,Tue,M,27257
2008,Mar,Wed,F,25581
2008,Mar,Wed,M,26606
2008,Mar,Thu,F,25656
2008,Mar,Thu,M,26839
2008,Mar,Fri,F,24986
2008,Mar,Fri,M,26309
2008,Mar,Sat,F,20979
2008,Mar,Sat,M,21802
2008,Apr,Sun,F,14337
2008,Apr,Sun,M,15312
2008,Apr,Mon,F,23906
2008,Apr,Mon,M,24939
2008,Apr,Tue,F,31991
2008,Apr,Tue,M,33337
2008,Apr,Wed,F,31862
2008,Apr,Wed,M,33293
2008,Apr,Thu,F,25543
2008,Apr,Thu,M,26870
2008,Apr,Fri,F,25443
2008,Apr,Fri,M,26352
2008,Apr,Sat,F,16503
2008,Apr,Sat,M,17296
2008,May,Sun,F,14164
2008,May,Sun,M,15076
2008,May,Mon,F,21902
2008,May,Mon,M,23156
2008,May,Tue,F,25873
2008,May,Tue,M,27118
2008,May,Wed,F,26338
2008,May,Wed,M,27551
2008,May,Thu,F,32629
2008,May,Thu,M,34440
2008,May,Fri,F,31747
2008,May,Fri,M,33285
2008,May,Sat,F,20488
2008,May,Sat,M,21668
2008,Jun,Sun,F,18607
2008,Jun,Sun,M,19695
2008,Jun,Mon,F,30408
2008,Jun,Mon,M,32360
2008,Jun,Tue,F,26553
2008,Jun,Tue,M,27675
2008,Jun,Wed,F,26109
2008,Jun,Wed,M,27722
2008,Jun,Thu,F,26084
2008,Jun,Thu,M,27505
2008,Jun,Fri,F,25389
2008,Jun,Fri,M,26291
2008,Jun,Sat,F,16808
2008,Jun,Sat,M,18019
2008,Jul,Sun,F,15244
2008,Jul,Sun,M,15999
2008,Jul,Mon,F,25246
2008,Jul,Mon,M,26460
2008,Jul,Tue,F,34680
2008,Jul,Tue,M,36179
2008,Jul,Wed,F,33490
2008,Jul,Wed,M,35676
2008,Jul,Thu,F,33690
2008,Jul,Thu,M,35155
2008,Jul,Fri,F,24244
2008,Jul,Fri,M,25327
2008,Jul,Sat,F,16797
2008,Jul,Sat,M,17918
2008,Aug,Sun,F,19230
2008,Aug,Sun,M,20163
2008,Aug,Mon,F,25235
2008,Aug,Mon,M,26899
2008,Aug,Tue,F,27499
2008,Aug,Tue,M,28493
2008,Aug,Wed,F,26853
2008,Aug,Wed,M,28232
2008,Aug,Thu,F,27480
2008,Aug,Thu,M,28565
2008,Aug,Fri,F,34322
2008,Aug,Fri,M,35870
2008,Aug,Sat,F,22094
2008,Aug,Sat,M,23093
2008,Sep,Sun,F,15607
2008,Sep,Sun,M,16771
2008,Sep,Mon,F,29742
2008,Sep,Mon,M,30915
2008,Sep,Tue,F,34113
2008,Sep,Tue,M,35796
2008,Sep,Wed,F,27486
2008,Sep,Wed,M,29066
2008,Sep,Thu,F,27632
2008,Sep,Thu,M,28661
2008,Sep,Fri,F,27023
2008,Sep,Fri,M,28788
2008,Sep,Sat,F,18093
2008,Sep,Sat,M,18967
2008,Oct,Sun,F,14308
2008,Oct,Sun,M,15147
2008,Oct,Mon,F,23798
2008,Oct,Mon,M,24518
2008,Oct,Tue,F,26041
2008,Oct,Tue,M,27233
2008,Oct,Wed,F,32248
2008,Oct,Wed,M,33442
2008,Oct,Thu,F,31835
2008,Oct,Thu,M,33693
2008,Oct,Fri,F,30619
2008,Oct,Fri,M,31815
2008,Oct,Sat,F,16465
2008,Oct,Sat,M,17371
2008,Nov,Sun,F,17948
2008,Nov,Sun,M,18656
2008,Nov,Mon,F,24756
2008,Nov,Mon,M,25450
2008,Nov,Tue,F,25928
2008,Nov,Tue,M,27031
2008,Nov,Wed,F,24745
2008,Nov,Wed,M,25463
2008,Nov,Thu,F,22228
2008,Nov,Thu,M,23362
2008,Nov,Fri,F,23412
2008,Nov,Fri,M,24324
2008,Nov,Sat,F,19922
2008,Nov,Sat,M,21182
2008,Dec,Sun,F,14413
2008,Dec,Sun,M,15234
2008,Dec,Mon,F,31653
2008,Dec,Mon,M,32869
2008,Dec,Tue,F,33915
2008,Dec,Tue,M,35030
2008,Dec,Wed,F,29925
2008,Dec,Wed,M,31552
2008,Dec,Thu,F,22566
2008,Dec,Thu,M,23606
2008,Dec,Fri,F,24268
2008,Dec,Fri,M,25526
2008,Dec,Sat,F,16475
2008,Dec,Sat,M,17418
2009,Jan,Sun,F,14029
2009,Jan,Sun,M,14532
2009,Jan,Mon,F,23106
2009,Jan,Mon,M,24135
2009,Jan,Tue,F,24908
2009,Jan,Tue,M,26295
2009,Jan,Wed,F,24739
2009,Jan,Wed,M,26040
2009,Jan,Thu,F,28987
2009,Jan,Thu,M,30090
2009,Jan,Fri,F,29910
2009,Jan,Fri,M,30888
2009,Jan,Sat,F,20008
2009,Jan,Sat,M,20904
2009,Feb,Sun,F,14215
2009,Feb,Sun,M,14984
2009,Feb,Mon,F,23829
2009,Feb,Mon,M,24691
2009,Feb,Tue,F,25708
2009,Feb,Tue,M,26719
2009,Feb,Wed,F,25319
2009,Feb,Wed,M,26408
2009,Feb,Thu,F,25670
2009,Feb,Thu,M,26374
2009,Feb,Fri,F,24121
2009,Feb,Fri,M,25370
2009,Feb,Sat,F,16491
2009,Feb,Sat,M,17270
2009,Mar,Sun,F,17557
2009,Mar,Sun,M,18419
2009,Mar,Mon,F,29505
2009,Mar,Mon,M,31129
2009,Mar,Tue,F,32237
2009,Mar,Tue,M,33719
2009,Mar,Wed,F,25018
2009,Mar,Wed,M,26156
2009,Mar,Thu,F,24952
2009,Mar,Thu,M,26180
2009,Mar,Fri,F,24599
2009,Mar,Fri,M,25545
2009,Mar,Sat,F,16237
2009,Mar,Sat,M,17096
2009,Apr,Sun,F,13696
2009,Apr,Sun,M,14670
2009,Apr,Mon,F,23453
2009,Apr,Mon,M,24272
2009,Apr,Tue,F,25664
2009,Apr,Tue,M,27129
2009,Apr,Wed,F,30773
2009,Apr,Wed,M,32228
2009,Apr,Thu,F,31339
2009,Apr,Thu,M,32780
2009,Apr,Fri,F,24042
2009,Apr,Fri,M,25220
2009,Apr,Sat,F,15935
2009,Apr,Sat,M,16614
2009,May,Sun,F,17724
2009,May,Sun,M,18720
2009,May,Mon,F,21751
2009,May,Mon,M,22762
2009,May,Tue,F,25759
2009,May,Tue,M,27052
2009,May,Wed,F,25639
2009,May,Wed,M,27293
2009,May,Thu,F,25823
2009,May,Thu,M,27273
2009,May,Fri,F,31463
2009,May,Fri,M,32959
2009,May,Sat,F,20273
2009,May,Sat,M,21330
2009,Jun,Sun,F,14268
2009,Jun,Sun,M,15122
2009,Jun,Mon,F,30155
2009,Jun,Mon,M,31796
2009,Jun,Tue,F,32507
2009,Jun,Tue,M,34629
2009,Jun,Wed,F,25412
2009,Jun,Wed,M,26933
2009,Jun,Thu,F,25534
2009,Jun,Thu,M,26955
2009,Jun,Fri,F,24679
2009,Jun,Fri,M,25979
2009,Jun,Sat,F,16277
2009,Jun,Sat,M,17291
2009,Jul,Sun,F,14538
2009,Jul,Sun,M,15415
2009,Jul,Mon,F,24319
2009,Jul,Mon,M,25444
2009,Jul,Tue,F,27287
2009,Jul,Tue,M,28439
2009,Jul,Wed,F,33760
2009,Jul,Wed,M,35041
2009,Jul,Thu,F,33302
2009,Jul,Thu,M,34836
2009,Jul,Fri,F,30630
2009,Jul,Fri,M,32173
2009,Jul,Sat,F,16442
2009,Jul,Sat,M,17491
2009,Aug,Sun,F,18488
2009,Aug,Sun,M,19462
2009,Aug,Mon,F,30657
2009,Aug,Mon,M,32438
2009,Aug,Tue,F,26946
2009,Aug,Tue,M,28299
2009,Aug,Wed,F,26306
2009,Aug,Wed,M,27582
2009,Aug,Thu,F,26447
2009,Aug,Thu,M,27518
2009,Aug,Fri,F,25510
2009,Aug,Fri,M,27156
2009,Aug,Sat,F,21109
2009,Aug,Sat,M,22308
2009,Sep,Sun,F,15225
2009,Sep,Sun,M,15748
2009,Sep,Mon,F,23174
2009,Sep,Mon,M,23682
2009,Sep,Tue,F,33930
2009,Sep,Tue,M,35254
2009,Sep,Wed,F,34538
2009,Sep,Wed,M,35658
2009,Sep,Thu,F,27254
2009,Sep,Thu,M,28936
2009,Sep,Fri,F,26057
2009,Sep,Fri,M,27288
2009,Sep,Sat,F,17462
2009,Sep,Sat,M,18409
